Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Honduras,HND,Population density (people per sq. km of land area),EN.POP.DNST,,18.4921351327,19.1188488694,19.7617660202,20.4018589686,21.026338368,21.6304763607,22.2208240236,22.8099025829,23.4159799803,24.0531682903,24.7246849584,25.4290910716,26.1702654393,26.9515327554,27.7749128608,28.6431316472,29.5556796854,30.5069443203,31.4887746894,32.4949682724,33.5226561802,34.5724729645,35.6457592278,36.7452319242,37.872178032,39.0248726428,40.1997855036,41.3940030387,42.6039949951,43.8260255608,45.0601572973,46.3033693806,47.545276611,48.7728036464,49.9770756993,51.154160336,52.3077933685,53.4467065868,54.5838323353,55.7293860041,56.8865850389,58.0552417553,59.2382786665,60.438162481,61.6572079721,62.8959513808,64.1561891143,65.4425596568,66.7606041648,68.113361337,69.5028063276,70.9254267584,72.3718652248,
Heavily indebted poor countries (HIPC),HPC,Population density (people per sq. km of land area),EN.POP.DNST,,8.3424439831,8.543691689,8.7529111483,8.9706452339,9.197309146,9.4330029577,9.67771297,9.9315796983,10.194721246,10.4671593703,10.7490161533,11.0401181417,11.3398113599,11.6474493355,11.9620756591,12.2840282972,12.6137235385,12.9502646234,13.2924884591,13.6399713702,13.9928384648,14.3526862821,14.722482867,15.1061202214,15.5068662669,15.924568295,16.3597289545,16.8168628163,17.3015234436,17.8169599212,18.3664401205,18.9471931276,19.6489458419,20.2607037899,20.8693742846,21.470957796,22.0692595625,22.6717071598,23.2895066225,23.930888662,24.5980360458,25.2886429415,26.0011041914,26.7323476304,27.4801514603,28.2445091509,29.0265386125,29.8263785017,30.6443023859,31.4805039491,32.3344749711,33.2069069189,34.0975001311,
Croatia,HRV,Population density (people per sq. km of land area),EN.POP.DNST,,74.614058308,75.1583616527,75.6824897156,76.1881595421,76.6768020032,77.1418350921,77.606868181,78.0540153819,78.4653908067,78.8946521195,79.3239134323,79.7174029691,80.0930066178,80.4328384904,80.736898587,81.0230727956,81.0588445716,81.4881058845,81.756394205,82.0604543016,82.4181720622,82.9010910392,83.330352352,83.7059560007,84.0815596494,84.4571632982,84.7791092828,85.0831693794,85.2620282597,85.4945448041,80.6653550349,79.9499195135,82.9905204793,83.1693793597,83.5092112323,80.2786709539,81.6720257235,80.5043820426,81.4523341084,79.16294044,79.4133428725,79.4133428725,79.4133428725,79.3245175125,79.3781272337,79.3423874196,79.2709077913,79.2442458899,79.1472122945,78.9453359543,76.4943173695,76.2608649035,76.0489635454,
Haiti,HTI,Population density (people per sq. km of land area),EN.POP.DNST,,143.2026850508,146.0840348331,149.0345428157,152.0490566038,155.1210087083,158.2600870827,161.4607402032,164.6838896952,167.8783381713,171.0135703919,174.0759796807,177.095065312,180.1376269956,183.2958272859,186.6406023222,190.185413643,193.9237300435,197.8803338171,202.078701016,206.5290638607,211.2472423803,216.2144412192,221.3613207547,226.5928156749,231.8368650218,237.0666182874,242.2890783745,247.507256894,252.7363207547,257.9867924528,263.2453555878,268.5000725689,273.7656748911,279.0638969521,284.4064223512,289.7989114659,295.2239477504,300.6418722787,305.9992380261,311.2566763425,316.4095428157,321.4671625544,326.4234034833,331.2747822932,336.0260885341,340.6619013062,345.2000725689,349.7189767779,354.3234034833,359.0856313498,364.0371552975,369.1500362845,374.3636066763,
Hungary,HUN,Population density (people per sq. km of land area),EN.POP.DNST,,111.3873944913,111.7722061764,112.0509496834,112.4051427302,112.7297822706,113.0835796023,113.5178222222,113.966162907,114.4429714413,114.891198044,115.2332666444,115.5772924308,115.9503723463,116.4690452373,117.1559964433,117.8285380767,118.3640618052,118.7598310548,119.0408362989,119.1315982649,119.1529254727,119.0959506063,118.9303849577,118.6926457499,118.4770026702,118.2750778816,118.0767801513,117.9090575275,116.6320129075,115.4332702793,115.4267274953,115.3815622566,115.2628867127,115.1052192299,114.9450812375,114.7478077009,114.5933853007,114.3270601336,114.003674833,113.9362977014,113.67525106,113.3520196385,113.0278062932,112.777795135,112.5662872447,112.3911393818,112.217163263,112.0208458877,110.7108140948,110.4608748481,110.1483154755,109.5809344969,109.2886225561,
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,,50.1554988215,51.3925225081,52.6730046313,54.0020744437,55.3827950341,56.8150863616,58.2951616554,59.8179093273,61.3765573508,62.9657628466,64.5826581363,66.2267778778,67.89805583,69.5973923172,71.324926997,73.0777242944,74.8528944507,76.6505031547,78.4712078473,80.3140104992,82.1786599469,84.0600865548,85.9465805903,87.8231230369,89.6784948967,91.507409043,93.3108210006,95.0916094879,96.8555529182,98.6068653157,100.3473942492,102.0754638242,103.7880280641,105.4807007182,107.1515624569,108.7994871851,110.4293204237,112.0524859652,113.6841695325,115.335702181,117.009208035,118.7027191883,120.4179893683,122.1558079456,123.9151128579,125.6975005106,127.4986933985,129.3041334312,131.0945169107,132.8551946654,134.5803027208,136.2708540106,137.9276710257,
Isle of Man,IMN,Population density (people per sq. km of land area),EN.POP.DNST,,84.8298245614,85.2280701754,86.1210526316,87.4,88.9701754386,90.8350877193,92.9736842105,95.2438596491,97.4631578947,99.4947368421,101.2473684211,102.7421052632,104.0807017544,105.4350877193,106.9140350877,108.5964912281,110.4105263158,112.1368421053,113.4736842105,114.2245614035,114.2596491228,113.7140350877,112.9894736842,112.6438596491,113.0631578947,114.4298245614,116.5771929825,119.1263157895,121.5175438596,123.3543859649,124.4964912281,125.098245614,125.4140350877,125.8350877193,126.6333333333,127.8912280702,129.498245614,131.3122807018,133.1140350877,134.7473684211,136.1684210526,137.4350877193,138.598245614,139.750877193,140.9561403509,142.2245614035,143.5298245614,144.8438596491,146.1280701754,147.3543859649,148.5157894737,149.6210526316,150.6807017544,
India,IND,Population density (people per sq. km of land area),EN.POP.DNST,,154.2540796249,157.3939586774,160.640925067,164.0014280957,167.4808310266,171.0809759888,174.8029039516,178.6501992809,182.6267187768,186.7353811899,190.9750338862,195.3453270729,199.8503186813,204.4950278993,209.2810600735,214.2088857423,219.2712678974,224.452195117,229.7305382434,235.0894409708,240.5178168903,246.0131212603,251.5770213138,257.2151103697,262.9285387076,268.7153535428,274.5632778262,280.4507986372,286.3505860709,292.2419017957,298.1137135535,303.9663243856,309.8044638923,315.638270679,321.4743608717,327.307564266,333.1304528133,338.9445531567,344.7525085851,350.553364568,356.3515577545,362.138216192,367.8832371964,373.5469673987,379.1024280318,384.5328922807,389.8490342023,395.0848529694,400.2899474975,405.4986892866,410.7225972777,415.9460821542,421.1434842711,
Not classified,INX,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Population density (people per sq. km of land area),EN.POP.DNST,,40.9986935695,41.1678037451,41.4087676005,41.6105385397,41.7665844099,41.9335172013,42.1316591668,42.32181739,42.5700391929,42.9271302076,43.4322833503,44.082595442,44.7953258818,45.5436202642,46.299172594,47.0031934969,47.6440702569,48.324865728,48.9730004355,49.5398461315,50.1233851067,50.5995064596,50.9595006532,51.2762810277,51.358426477,51.381768036,51.3870953694,51.1677892292,50.9654376542,51.0084772826,51.3025838293,51.6537959065,51.9126288286,52.1176658441,52.3855566846,52.8017128756,53.3338800987,53.8931049499,54.5040789665,55.2355058789,56.1219770649,57.0757294237,58.0130788213,59.0834954275,60.3848744375,62.0349978226,63.8545797648,65.169748875,65.8350268544,66.1947307301,66.4362607055,66.5829147917,66.7376687473,
"Iran, Islamic Rep.",IRN,Population density (people per sq. km of land area),EN.POP.DNST,,13.8378754106,14.2028706518,14.5788118265,14.9661895551,15.3655583187,15.7788406865,16.2069871972,16.6486359031,17.1016708115,17.5656774431,18.0417887077,18.5343851893,19.0505314544,19.5992508673,20.1883135304,20.8169316263,21.4868950907,22.2111012864,23.0055963894,23.879844033,24.8319308587,25.8514690983,26.9274569402,28.0447140094,29.1865401738,30.3586853336,31.5482570385,32.69806515,33.7344656289,34.608619938,35.290468822,35.8032955697,36.2177581284,36.6357231893,37.1301783795,37.7273568512,38.4038138221,39.1227760892,39.8260747291,40.4722311258,41.0534671947,41.5874698351,42.0884658131,42.5790586718,43.0765920604,43.5826864389,44.0939602714,44.6169211876,45.158548402,45.7230751282,46.3137668478,46.9279070339,47.5559043321,
Iraq,IRQ,Population density (people per sq. km of land area),EN.POP.DNST,,17.091602076,17.5462880399,18.0371630427,18.5705466767,19.1503555342,19.7799734778,20.4572764479,21.1735715756,21.9164003018,22.6764112765,23.4490339987,24.2354208108,25.0386834945,25.864380273,26.7155611953,27.5928847429,28.4915220523,29.4024784507,30.3138464001,31.2169513227,32.11342799,33.0061824085,33.8902188079,34.7597000252,35.6137732355,36.4478519331,37.2725129753,38.1208290463,39.0367423463,40.0519491506,41.1776413563,42.4058508814,43.7248713904,45.1145094542,46.5581498502,48.0533827194,49.6001028877,51.185904383,52.7960491117,54.4188124471,56.0551523881,57.7046139424,59.3537073873,60.9862039006,62.5947024259,64.1655691977,65.7123945401,67.2881747719,69.4492517038,71.2893258427,73.1258519064,75.0096910112,76.9420611531,
Iceland,ISL,Population density (people per sq. km of land area),EN.POP.DNST,,1.7858254364,1.8192319202,1.8519002494,1.885117207,1.9180648379,1.9508229426,1.982553616,2.0098553616,2.0286184539,2.0392817955,2.055840399,2.0861546135,2.1178753117,2.146723192,2.1743541147,2.1960498753,2.2124588529,2.2297955112,2.2517206983,2.2756907731,2.3017955112,2.3327680798,2.3638603491,2.3891371571,2.4080299252,2.4257356608,2.4524588529,2.4911720698,2.5222144638,2.5419052369,2.5715411471,2.6040598504,2.6306733167,2.6535760599,2.6680099751,2.6824538653,2.7045187032,2.7336359102,2.7668927681,2.8050374065,2.8425735661,2.8680598504,2.8879900249,2.9134563591,2.9599401496,3.030244389,3.1078902743,3.1662244389,3.1770473815,3.172478803,3.1821845387,3.1991620948,3.2295660848,
Israel,ISR,Population density (people per sq. km of land area),EN.POP.DNST,,100.9704251386,105.9611829945,109.9353049908,114.3715341959,118.438077634,121.4879852126,126.8484288355,129.528650647,132.9482439926,137.4306839187,141.820702403,145.4713493531,151.4787430684,156.0536044362,159.6580406654,163.2624768946,166.9593345656,170.5175600739,174.9537892791,179.2051756007,182.8096118299,186.2754158965,189.6950092421,192.1903881701,195.6099815157,198.6598890943,201.8946395564,205.2680221811,208.7800369686,215.3419593346,228.696857671,236.7375231054,243.1146025878,249.4916820702,256.2384473198,263.0314232902,269.685767098,275.9242144177,283.0406654344,290.6192236599,297.550831793,303.6044362292,309.1358595194,314.6487985213,320.2449168207,325.9565619224,331.7975970425,337.7449168207,345.9149722736,352.292051756,358.8632162662,365.5499075786,372.4353049908,
Italy,ITA,Population density (people per sq. km of land area),EN.POP.DNST,,171.8280575295,172.9946278603,174.2613307946,175.7007582197,177.1865968515,178.5692428003,179.8663765258,181.0062561627,182.0337628778,182.9990479752,183.8546462208,184.9013804359,186.1596205501,187.3818231274,188.5043045119,189.4470096223,190.2533439869,190.9324504437,191.4853252185,191.880191085,192.1106898779,192.2530617796,192.3228519942,192.3658427119,192.4214443576,192.4319302302,192.4515691408,192.5445853592,192.6890653157,192.8504301112,192.9839889837,193.115116793,193.2332154636,193.2725850872,193.275655367,193.3299819795,193.4322940396,193.487960287,193.5205093332,193.6082010132,193.7169766414,194.0056679474,194.8500815938,196.1152070443,197.0812674237,197.6745053376,198.6751546882,199.9956857279,200.9089719181,201.5279016795,201.8747841164,202.4196539063,204.7798599306,
Jamaica,JAM,Population density (people per sq. km of land area),EN.POP.DNST,,152.5313942752,154.9831024931,157.6194829178,160.181255771,162.5115420129,164.6468144044,166.564265928,168.3939058172,170.3542012927,172.5761772853,175.0349953832,177.7619575254,180.6168051708,183.3658356417,185.8725761773,188.1547553093,190.1568790397,192.0874422899,194.2881809788,196.9529085873,199.6583564174,203.1486611265,206.9067405355,210.5170821791,213.3979686057,215.6786703601,217.0452446907,217.5807940905,219.2890120037,220.6832871653,222.1645429363,223.7344413666,225.394644506,227.1469990766,228.9935364728,231.7565096953,233.9860572484,236.0831024931,237.6998153278,239.0940904894,240.5868882733,241.4822714681,242.3541089566,243.2266851339,244.0998153278,244.9715604801,245.8431209603,246.7159741459,247.5887349954,248.4602031394,249.2925207756,250.0281625115,250.6679593721,
Jordan,JOR,Population density (people per sq. km of land area),EN.POP.DNST,,10.1025725295,10.6877833182,11.3258386219,12.0240027199,12.783318223,13.6025611967,14.4879419764,15.40024932,16.2796577516,17.0897552131,17.8359700816,18.5126699909,19.1515639166,19.8063236627,20.5122393472,21.2633046238,22.0606300997,22.9046577516,23.7909338169,24.716681777,25.6940843155,26.7424637353,27.8320036265,28.9132026292,29.9637352675,31.0970081596,32.2529465095,33.4088848595,34.632819583,35.92475068,40.1745240254,42.3050770626,44.2656391659,46.0222121487,47.5407978241,49.0140525839,50.3626473255,51.722574796,53.0371713509,54.3631006346,55.7230281052,57.0942883046,58.5222121487,59.9501359927,61.3213961922,62.7379873073,64.1545784225,65.5711695376,66.6253660734,68.1009236314,69.6215363821,71.164676729,72.7641360667,
Japan,JPN,Population density (people per sq. km of land area),EN.POP.DNST,,258.9119170984,261.3362421598,264.0087264794,266.7739296428,269.6563948732,272.1298063812,274.6795745841,275.5958549223,281.3526043087,284.5514044178,288.2383419689,292.3840698309,294.8145117294,300.4964539007,305.4297407913,307.6971350614,310.7614628821,313.5862445415,316.2390829694,318.8151788152,321.0917030568,323.4543965046,325.6663025669,329.0869207568,331.1958310477,333.1285988484,334.862863412,336.2945693911,337.6741634668,338.8288535381,339.8820625343,340.7268239166,341.5688425672,342.7345035656,344.0455293472,345.012345679,345.8353909465,346.7764060357,347.4101508916,347.9917695473,348.8312757202,349.6433470508,350.3923182442,350.5102880658,350.5432098765,350.7654320988,351.1687242798,351.3388203018,351.2949245542,351.309834042,350.6117787439,349.9053351986,349.2940009875,
Kazakhstan,KAZ,Population density (people per sq. km of land area),EN.POP.DNST,,3.7522172834,3.9011971701,4.0425054636,4.1735485424,4.2926510353,4.3978734674,4.4895743972,4.5714012668,4.6487094862,4.7254306034,4.8030966404,4.8807586028,4.9569252139,5.0290954551,5.095673223,5.1561673519,5.211942438,5.2654409749,5.3200048153,5.3779768122,5.4390447087,5.5020902322,5.5674686076,5.6354598659,5.705450976,5.7787635663,5.8531514613,5.9201059377,6.0190021113,6.0554876468,6.0934548283,6.0892302848,6.0489754417,5.9618472423,5.8582901804,5.7702315072,5.679780346,5.58258325,5.5296610735,5.513066637,5.5036985591,5.5039256214,5.5224721265,5.5609827018,5.6106341445,5.670290773,5.7355232063,5.8058302774,5.9609219543,6.0457017446,6.1327554914,6.2197373782,6.3100622291,
Kenya,KEN,Population density (people per sq. km of land area),EN.POP.DNST,,14.6913624064,15.1614242541,15.6524317391,16.1650173947,16.7001124504,17.2585040588,17.8418122079,18.4528411287,19.0949801455,19.7709983484,20.4826176336,21.2305566293,22.0153213621,22.8369785993,23.6958235232,24.5914818849,25.5249007274,26.4990634993,27.5177987841,28.5833116632,29.6959746284,30.8532944442,32.050855677,33.2826088484,34.5433777278,35.8300453316,37.1409003057,38.473644446,39.8262641881,41.1962592684,42.5854025372,43.9908300242,45.4003092385,46.7980795586,48.1745739185,49.5242365675,50.8550567523,52.1879432126,53.5520205925,54.9689882981,56.4471852268,57.9831394736,59.5723565379,61.2056892856,62.8768281969,64.5842815476,66.3321924307,68.1260796992,69.9735284816,71.8789647538,73.8445566996,75.8655884317,77.9310731982,
Kyrgyz Republic,KGZ,Population density (people per sq. km of land area),EN.POP.DNST,,11.7617309698,12.1657977059,12.5844629823,13.0099061522,13.4165797706,13.8441084463,14.2674661105,14.6939520334,15.0928050052,15.4322210636,15.7575599583,16.1011470282,16.4431699687,16.8086548488,17.1657977059,17.5114702815,17.8514077164,18.1809176225,18.5192909281,18.8602711157,19.2168925965,19.6001042753,20.011991658,20.4191866528,20.8044838373,21.2017726799,21.6089676747,21.9937434828,22.4582898853,22.8946819604,23.2721584984,23.5422314911,23.5490093848,23.5406673618,23.7768508863,24.1313868613,24.4859228363,24.8644421272,25.2367049009,25.5391032325,25.7825860271,26.0203336809,26.2945776851,26.6147028154,26.9165797706,27.2075078206,27.4681960375,27.7304483837,28.06725756,28.4040667362,28.7518248175,29.2346193952,29.8206465068,
Cambodia,KHM,Population density (people per sq. km of land area),EN.POP.DNST,,33.2531327895,34.1280364831,35.0031271244,35.8435248131,36.6247394063,37.3151710854,37.9184738273,38.4860639021,39.0920292318,39.7776965783,40.6114038069,41.5501699524,42.3941083163,42.8694425561,42.8049399501,42.0956605484,40.8693745751,39.4717992295,38.3851744845,37.9519204623,38.3053081804,39.3332030365,40.8319113981,42.4843133923,44.058661908,45.4917912984,46.8561182869,48.2144629504,49.6751869477,51.3105540449,53.128172445,55.0746374349,57.0893043281,59.088307274,61.0083729889,62.8292034897,64.5590188081,66.1983457965,67.7570077045,69.2435474734,70.6582030365,71.9994108316,73.2742408792,74.4923294811,75.6652164061,76.7904713347,77.8794924088,78.974155903,80.128172445,81.3784896896,82.743383186,84.2094153637,85.7419499207,
